204954,0.020000,0.02856,-0.00073,1.01563,-0.041,-1.611,-0.128,-1.596,-0.2047,-0.1182
204974,0.020000,0.02979,-0.00317,1.01367,-0.179,-1.683,-0.126,-1.597,0.1693,0.0268
204994,0.020000,0.03003,-0.00366,1.01343,-0.207,-1.697,-0.123,-1.602,0.2151,-0.1335
205014,0.020000,0.03174,-0.00073,1.01660,-0.041,-1.788,-0.119,-1.603,0.1388,0.1413
205034,0.020000,0.02808,-0.00342,1.01855,-0.192,-1.579,-0.121,-1.600,-0.0215,0.1184
205054,0.020000,0.03125,-0.00586,1.01001,-0.332,-1.772,-0.123,-1.600,0.1235,0.1642
205074,0.020000,0.02954,-0.00366,1.01563,-0.207,-1.666,-0.126,-1.595,-0.1131,0.3322
205094,0.020000,0.02563,-0.00220,1.01758,-0.124,-1.443,-0.128,-1.590,-0.0597,0.0879
205114,0.020000,0.03052,0.00195,1.01587,0.110,-1.721,-0.122,-1.593,0.0166,0.0039
205134,0.020000,0.02979,-0.00073,1.01831,-0.041,-1.675,-0.119,-1.595,0.0777,-0.0266
205154,0.020000,0.02417,0.00244,1.01685,0.138,-1.362,-0.111,-1.591,0.1540,-0.0342
205174,0.020000,0.02734,0.00098,1.01514,0.055,-1.543,-0.104,-1.594,0.1998,-0.1869
205194,0.020000,0.02979,-0.00195,1.01880,-0.110,-1.675,-0.108,-1.596,-0.1971,-0.0419
205214,0.020000,0.02637,-0.00342,1.01807,-0.192,-1.484,-0.110,-1.596,-0.0139,-0.0953
205234,0.020000,0.02930,-0.00781,1.01660,-0.440,-1.651,-0.122,-1.599,-0.2887,-0.1258
205254,0.020000,0.02759,-0.00195,1.01660,-0.110,-1.554,-0.124,-1.601,-0.1131,-0.1411
205274,0.020000,0.03149,-0.00415,1.01733,-0.234,-1.773,-0.122,-1.607,0.2075,-0.1029
205294,0.020000,0.03320,-0.00317,1.01343,-0.179,-1.877,-0.128,-1.611,-0.2124,0.0497
205314,0.020000,0.02734,0.00049,1.01831,0.027,-1.538,-0.125,-1.611,-0.0521,-0.0800
205334,0.020000,0.03076,-0.00488,1.01709,-0.275,-1.732,-0.125,-1.615,0.1769,-0.0800
205354,0.020000,0.02759,0.00024,1.01685,0.014,-1.554,-0.124,-1.612,-0.0673,0.1261
205374,0.020000,0.02515,-0.00293,1.02002,-0.165,-1.412,-0.128,-1.608,-0.1818,-0.0419
205394,0.020000,0.02490,0.00244,1.01831,0.137,-1.401,-0.122,-1.601,0.0166,0.1413
205414,0.020000,0.02563,0.00073,1.01709,0.041,-1.444,-0.118,-1.597,0.0624,0.0803
205434,0.020000,0.03027,-0.00879,1.01538,-0.496,-1.708,-0.123,-1.596,0.1311,0.1566
205454,0.020000,0.02783,0.00024,1.01660,0.014,-1.568,-0.116,-1.601,0.2227,-0.2861
205474,0.020000,0.02734,-0.00342,1.01147,-0.194,-1.549,-0.114,-1.601,0.1540,-0.0342
205494,0.020000,0.03003,-0.00220,1.01563,-0.124,-1.694,-0.119,-1.598,-0.2200,0.2482
205514,0.020000,0.03125,0.00122,1.01514,0.069,-1.763,-0.117,-1.601,-0.0902,-0.0113
205534,0.020000,0.02905,0.00146,1.01611,0.083,-1.638,-0.108,-1.600,0.2304,0.0955
205554,0.020000,0.02588,-0.00415,1.01831,-0.234,-1.456,-0.109,-1.597,0.1006,-0.0113
205574,0.020000,0.03101,0.00122,1.02271,0.068,-1.737,-0.108,-1.600,-0.1666,-0.0190
205594,0.020000,0.02563,-0.00586,1.01807,-0.330,-1.442,-0.115,-1.599,-0.0826,-0.0800
